Speed,Heading,AgentCount,Acc,Label
0.9935,89.2717,156,0.0127,0
0.9935,89.4822,144,0.0154,0
0.9935,89.7152,108,0.0158,0
0.9935,88.7035,124,0.0184,0
0.9934,89.5276,144,-0.0041,0
0.9934,89.525,69,-0.0032,0
0.9934,89.146,160,-0.0006,0
0.9934,89.1353,158,0.0013,0
0.9934,90.0017,142,0.0051,0
0.9934,88.9379,153,0.0125,0
0.9933,89.5578,155,-0.0304,0
0.9933,89.2896,131,-0.0103,0
0.9933,89.2563,144,-0.0056,0
0.9933,89.1795,150,0.0021,0
0.9933,88.8004,135,0.0038,0
0.9933,89.6032,121,0.0048,0
0.9933,89.4936,134,0.0068,0
0.9933,89.4787,121,0.0069,0
0.9933,90.0172,89,0.0091,0
0.9932,89.0867,64,-0.0065,0
0.9932,89.516,147,0.0029,0
0.9932,89.8936,121,0.0071,0
0.9932,89.0293,151,0.0133,0
0.9932,89.7269,155,0.0331,0
0.9931,89.4664,54,-0.0135,0
0.9931,89.3757,88,0.0102,0
0.9931,88.4482,151,0.0173,0
0.993,89.4769,148,-0.1923,0
0.993,88.7469,166,-0.0177,0
0.993,89.0774,162,-0.0123,0
0.993,89.0053,101,-0.0099,0
0.993,88.7966,138,-0.0037,0
0.993,88.9679,132,-0.0018,0
0.993,89.9071,141,-0.0003,0
0.993,88.587,158,0.0166,0
0.9929,89.3805,154,-0.0128,0
0.9929,89.301,104,-0.0089,0
0.9929,88.8306,137,-0.0058,0
0.9929,90.1568,138,0.0032,0
0.9929,91.0881,143,0.0259,0
0.9929,90.1359,195,0.0315,0
0.9929,89.5687,174,0.0354,0
0.9928,96.1258,113,-0.0105,1
0.9928,95.1477,105,0.0078,1
0.9928,89.4384,103,-0.0119,0
0.9928,89.2277,102,-0.0024,0
0.9928,90.8389,57,-0.0017,0
0.9928,88.6436,156,-0.0016,0
0.9928,88.9125,97,0.0022,0
0.9928,90.1128,108,0.0027,0
0.9928,90.2678,140,0.0099,0
0.9928,89.1189,103,0.0195,0
0.9927,89.7417,98,-0.0179,0
0.9927,90.1217,85,-0.0111,0
0.9927,89.364,164,-0.0041,0
0.9927,89.3935,152,-0.0033,0
0.9927,88.2364,94,-0.0032,0
0.9927,89.1786,147,0.0003,0
0.9927,89.9353,102,0.0063,0
0.9927,89.2398,152,0.0119,0
0.9926,97.671,150,0.0109,1
0.9926,89.0743,157,-0.0103,0
0.9926,89.3474,114,-0.0042,0
0.9926,89.1975,143,0.0017,0
0.9926,89.1554,129,0.0046,0
0.9926,88.7684,175,0.0152,0
0.9926,89.3892,84,0.0208,0
0.9925,88.6996,149,0.0003,0
0.9925,89.5862,148,0.0009,0
0.9925,90.6078,157,0.0013,0
0.9925,90.1727,128,0.0035,0
0.9925,89.6193,161,0.0037,0
0.9924,89.5095,139,-0.0011,0
0.9924,89.4009,133,0.0065,0
0.9924,89.1525,134,0.007,0
0.9924,88.5952,98,0.0104,0
0.9924,90.1141,145,0.0158,0
0.9924,89.4175,146,0.0202,0
0.9923,99.9515,136,0.0064,1
0.9923,89.8262,156,0.0017,0
0.9923,89.2365,101,0.0024,0
0.9923,89.1032,131,0.0052,0
0.9923,89.346,125,0.009,0
0.9923,89.8378,158,0.0111,0
0.9923,89.6113,138,0.0121,0
0.9923,88.9805,152,0.0122,0
0.9923,89.496,175,0.0141,0
0.9923,89.0086,126,0.018,0
0.9923,88.9007,96,0.0186,0
0.9923,88.506,128,0.0204,0
0.9923,88.897,168,0.0231,0
0.9922,89.2767,86,-0.0049,0
0.9922,89.4552,131,-0.0046,0
0.9922,88.3582,130,-0.001,0
0.9922,89.3132,114,0.0003,0
0.9922,88.9016,158,0.0016,0
0.9922,89.0328,134,0.003,0
0.9922,88.8894,126,0.0058,0
0.9922,89.4332,138,0.0073,0
0.9922,89.3178,140,0.0102,0
0.9922,89.5415,153,0.0139,0
0.9922,89.9817,159,0.0161,0
0.9921,89.8876,56,-0.0117,0
0.9921,89.6532,133,-0.0086,0
0.9921,88.7028,97,-0.001,0
0.9921,88.7757,101,-0.0002,0
0.9921,88.781,147,0.0001,0
0.9921,90.1257,134,0.0019,0
0.9921,90.0172,165,0.0021,0
0.9921,88.5501,157,0.0021,0
0.9921,89.097,87,0.0041,0
0.9921,88.523,146,0.0111,0
0.9921,88.9158,131,0.0123,0
0.9921,89.5771,140,0.0166,0
0.992,88.9067,114,-0.0007,0
0.992,89.7004,129,0.017,0
0.9919,89.8871,140,-0.0047,0
0.9919,89.7078,151,-0.0034,0
0.9919,88.4449,96,0.0057,0
0.9919,89.1022,144,0.0096,0
0.9919,89.0914,192,0.0166,0
0.9918,89.878,141,-0.0122,0
0.9918,89.7166,155,-0.0105,0
0.9918,88.6551,140,-0.0064,0
0.9918,90.487,135,-0.0006,0
0.9918,89.6786,62,-0.0006,0
0.9918,89.6544,101,0.0036,0
0.9918,88.9862,130,0.0055,0
0.9918,89.6871,139,0.0162,0
0.9918,89.5728,128,0.0172,0
0.9918,89.4055,122,0.0201,0
0.9917,96.5775,107,-0.0224,1
0.9917,89.3993,98,-0.0157,0
0.9917,89.2454,94,-0.0123,0
0.9917,89.1985,142,0.0003,0
0.9917,88.9431,164,0.0036,0
0.9917,90.05,104,0.0079,0
0.9916,89.4389,120,-0.0166,0
0.9916,89.9299,128,-0.0161,0
0.9916,89.7616,105,-0.0056,0
0.9916,88.0191,148,-0.0048,0
0.9916,89.7126,89,0.0028,0
0.9916,88.6235,123,0.0034,0
0.9916,89.5228,128,0.0102,0
0.9916,88.9184,142,0.0105,0
0.9916,89.2653,144,0.0128,0
0.9916,89.0978,178,0.0129,0
0.9916,89.4117,145,0.0144,0
0.9916,90.4201,90,0.0158,0
0.9916,90.2786,134,0.0178,0
0.9915,89.1691,161,-0.0143,0
0.9915,89.5612,118,-0.0141,0
0.9915,89.6642,96,-0.0048,0
0.9915,89.3452,158,-0.0026,0
0.9915,89.4329,101,-0.0004,0
0.9915,88.9272,115,0.0025,0
0.9915,89.8065,151,0.0045,0
0.9915,89.5689,167,0.0046,0
0.9915,89.1168,103,0.0068,0
0.9915,88.4552,156,0.0069,0
0.9915,88.84,128,0.0205,0
0.9915,89.4626,150,0.0226,0
0.9915,89.8804,86,0.03,0
0.9914,100.169,159,-0.0023,1
0.9914,89.5332,97,-0.004,0
0.9914,90.0505,149,0.0025,0
0.9914,89.0341,162,0.008,0
0.9914,88.5491,158,0.013,0
0.9913,89.3415,163,-0.0047,0
0.9913,89.9586,124,0.0037,0
0.9913,88.5064,94,0.0061,0
0.9913,90.0124,87,0.0073,0
0.9913,89.8671,149,0.0091,0
0.9913,89.0126,108,0.0134,0
0.9913,89.6546,181,0.0286,0
0.9912,89.7754,162,-0.013,0
0.9912,89.4059,133,-0.0082,0
0.9912,89.3809,76,-0.002,0
0.9912,89.9505,140,0.0046,0
0.9912,88.6846,89,0.0061,0
0.9912,88.6164,96,0.0071,0
0.9912,88.9583,131,0.0096,0
0.9912,88.577,90,0.0097,0
0.9911,98.7032,120,0.0198,1
0.9911,99.1139,138,0.0505,1
0.9911,88.713,152,-0.0003,0
0.9911,89.5104,108,0.0035,0
0.9911,89.3037,146,0.0072,0
0.9911,89.1943,152,0.0088,0
0.9911,89.7973,145,0.0102,0
0.9911,90.0543,150,0.0267,0
0.991,99.5362,129,-0.0063,1
0.991,88.3122,47,-0.0249,0
0.991,88.7157,133,-0.0049,0
0.991,88.79,128,-0.0033,0
0.991,89.2201,157,-0.0031,0
0.991,88.67,105,-0.0023,0
0.991,89.5231,135,0.0028,0
0.991,89.0983,159,0.004,0
0.991,90.2157,124,0.018,0
0.9909,98.3323,148,-0.0129,1
0.9909,90.5748,52,-0.0058,0
0.9909,89.3093,133,0.0037,0
0.9909,88.9418,144,0.0065,0
0.9909,89.4458,121,0.009,0
0.9909,89.9006,151,0.0093,0
0.9908,89.332,147,-0.1109,0
0.9908,89.6075,153,-0.011,0
0.9908,89.2716,118,-0.0105,0
0.9908,89.844,104,0.0033,0
0.9908,89.1054,154,0.0056,0
0.9908,89.2014,133,0.0064,0
0.9908,89.5375,153,0.011,0
0.9908,90.078,156,0.0145,0
0.9907,95.5831,151,0.0302,1
0.9907,89.9262,131,-0.0036,0
0.9907,89.8866,157,-0.0034,0
0.9907,89.1506,125,0.0012,0
0.9907,89.1947,137,0.0029,0
0.9907,89.206,132,0.007,0
0.9907,89.4531,162,0.0088,0
0.9907,90.1398,96,0.0132,0
0.9906,98.5926,133,0.0555,1
0.9906,89.2094,123,-0.006,0
0.9906,90.0318,156,-0.0047,0
0.9906,88.908,133,-0.0031,0
0.9906,88.9563,192,-0.0022,0
0.9906,89.4639,97,0.0084,0
0.9906,88.2713,104,0.0088,0
0.9906,89.9371,148,0.0142,0
0.9906,90.2684,129,0.0162,0
0.9905,93.3418,128,0.0201,1
0.9905,89.2535,149,-0.0097,0
0.9905,88.1747,132,-0.0063,0
0.9905,89.4999,163,0.0042,0
0.9905,89.4804,166,0.0074,0
0.9905,91.7478,56,0.0093,0
0.9905,89.4874,145,0.0112,0
0.9905,89.3153,112,0.0157,0
0.9905,89.168,91,0.0158,0
0.9905,88.3301,110,0.0241,0
0.9905,90.0532,152,0.027,0
0.9904,90.0691,135,-0.0046,0
0.9904,89.6978,152,-0.0044,0
0.9904,89.6488,127,-0.004,0
0.9904,89.2505,133,-0.0026,0
0.9904,89.8082,60,0.0118,0
0.9904,87.324,96,0.0149,0
0.9904,89.2731,140,0.0154,0
0.9904,89.0794,51,0.0203,0
0.9903,89.0175,145,-0.1231,0
0.9903,89.399,156,-0.0061,0
0.9903,89.2088,161,-0.0043,0
0.9903,89.1982,163,-0.0028,0
0.9903,90.5347,187,0.0111,0
0.9902,89.0059,121,-0.0068,0
0.9902,88.8369,83,-0.0043,0
0.9902,88.7968,83,-0.0029,0
0.9902,89.0511,148,0.0001,0
0.9902,88.6702,123,0.0013,0
0.9902,89.3967,150,0.0017,0
0.9902,88.6974,121,0.0027,0
0.9902,88.5915,131,0.0095,0
0.9902,88.4583,168,0.0104,0
0.9902,89.6255,89,0.014,0
0.9902,89.4363,130,0.0155,0
0.9902,88.9623,125,0.018,0
0.9901,98.9675,146,0.0416,1
0.9901,89.8347,104,-0.0122,0
0.9901,89.4017,167,-0.0081,0
0.9901,90.0211,170,-0.0058,0
0.9901,88.9808,130,-0.0024,0
0.9901,90.09,150,-0.0021,0
0.9901,88.3282,136,0.0055,0
0.9901,87.9057,159,0.0066,0
0.9901,89.5687,194,0.0091,0
0.9901,89.3913,164,0.0133,0
0.99,89.4926,148,-0.0348,0
0.99,89.5573,140,-0.0085,0
0.99,89.3268,148,-0.0071,0
0.99,89.4954,143,-0.0037,0
0.99,88.5615,129,-0.0001,0
0.99,89.0438,160,0.008,0
0.9899,89.1799,127,-0.0113,0
0.9899,88.5763,142,-0.0074,0
0.9899,88.7991,90,-0.0073,0
0.9899,89.4676,97,-0.0053,0
0.9899,90.0793,144,0.0001,0
0.9899,89.2081,99,0.0064,0
0.9899,89.4765,63,0.0204,0
0.9898,101.6587,99,0.0059,1
0.9898,88.6309,103,-0.0257,0
0.9898,89.635,142,-0.0066,0
0.9898,89.7858,103,-0.0055,0
0.9898,89.3578,145,0.0002,0
0.9898,89.8627,104,0.0003,0
0.9898,89.6128,148,0.0009,0
0.9898,89.7976,136,0.0011,0
0.9898,89.5564,85,0.0035,0
0.9898,89.7429,127,0.0058,0
0.9898,89.0739,183,0.0077,0
0.9898,89.4541,141,0.0149,0
0.9898,89.9256,146,0.0186,0
0.9897,89.7828,47,-0.0032,0
0.9897,89.7303,133,-0.0005,0
0.9897,90.1361,53,0.0016,0
0.9897,88.8464,103,0.0079,0
0.9897,88.1695,130,0.0108,0
0.9896,89.508,107,-0.0195,0
0.9896,88.7656,146,-0.0008,0
0.9896,89.2229,160,0.0019,0
0.9896,88.8178,151,0.0034,0
0.9896,89.0252,161,0.0219,0
0.9895,89.1012,152,-0.0106,0
0.9895,89.0163,158,-0.0032,0
0.9895,88.8339,110,-0.0027,0
0.9895,89.1984,149,0.0052,0
0.9895,89.3774,147,0.0092,0
0.9895,89.634,144,0.0096,0
0.9894,97.912,146,0.0089,1
0.9894,89.7625,161,-0.1574,0
0.9894,88.9546,175,-0.0158,0
0.9894,88.7676,171,0,0
0.9894,88.6227,119,0.0018,0
0.9894,90.468,47,0.0068,0
0.9894,90.1463,97,0.0076,0
0.9894,89.1755,131,0.009,0
0.9894,89.2833,142,0.0132,0
0.9894,89.2096,170,0.0146,0
0.9894,89.0442,133,0.0222,0
0.9893,89.8907,150,-0.0101,0
0.9893,89.2357,138,-0.0053,0
0.9893,88.4274,146,-0.0052,0
0.9893,88.874,102,0.0002,0
0.9893,89.1107,147,0.0022,0
0.9893,89.2446,167,0.0025,0
0.9893,89.4648,147,0.0057,0
0.9893,89.1195,140,0.0077,0
0.9893,89.4207,113,0.0089,0
0.9893,89.453,122,0.0098,0
0.9893,89.7792,116,0.0112,0
0.9893,90.0075,195,0.0355,0
0.9892,89.6096,157,-0.0027,0
0.9892,89.3764,165,-0.0017,0
0.9892,89.7904,135,-0.0011,0
0.9892,88.6801,95,0.0003,0
0.9892,89.1588,153,0.0024,0
0.9892,88.2247,163,0.0026,0
0.9892,88.8846,144,0.0034,0
0.9892,89.7871,180,0.0061,0
0.9892,88.3864,131,0.0103,0
0.9892,87.9279,99,0.0126,0
0.9892,89.0264,165,0.0178,0
0.9892,89.2572,104,0.0183,0
0.9891,88.8959,168,-0.1257,0
0.9891,89.2281,138,-0.0196,0
0.9891,88.8241,155,-0.0074,0
0.9891,89.2907,151,0.0029,0
0.9891,88.8392,172,0.0067,0
0.9891,89.041,180,0.0148,0
0.9891,89.116,150,0.0168,0
0.9891,88.9286,147,0.0184,0
0.989,93.1989,147,0.0243,1
0.989,89.4836,164,0.0018,0
0.989,89.4562,166,0.0104,0
0.989,88.9428,173,0.0144,0
0.9889,100.2692,100,0.0017,1
0.9889,93.4293,126,0.0031,1
0.9889,96.7064,91,0.0075,1
0.9889,88.2904,60,-0.0139,0
0.9889,88.9871,146,-0.0097,0
0.9889,89.7506,157,-0.0092,0
0.9889,89.787,152,-0.006,0
0.9889,89.6073,145,-0.0056,0
0.9889,89.2791,189,-0.0042,0
0.9889,89.0082,120,-0.0027,0
0.9889,90.1783,86,-0.0005,0
0.9889,89.4578,163,0.0026,0
0.9889,89.8476,146,0.0087,0
0.9889,89.7134,117,0.0089,0
0.9889,89.1044,153,0.0109,0
0.9889,90.197,150,0.0167,0
0.9889,89.7578,143,0.0186,0
0.9889,89.8206,140,0.0194,0
0.9888,90.2756,121,-0.0043,0
0.9888,89.4066,126,-0.0022,0
0.9888,89.3664,115,-0.0001,0
0.9888,89.6291,98,0.0001,0
0.9888,89.2395,145,0.0097,0
0.9888,88.9706,132,0.0109,0
0.9887,88.9375,157,0.0038,0
0.9887,89.2723,128,0.0077,0
0.9887,88.2379,92,0.0135,0
0.9887,89.7561,92,0.0152,0
0.9886,89.3693,93,-0.0066,0
0.9886,89.2722,169,-0.0059,0
0.9886,90.4965,85,-0.0003,0
0.9885,88.5364,135,-0.008,0
0.9885,90.0697,141,-0.0078,0
0.9885,89.3663,115,-0.0072,0
0.9885,88.6278,147,-0.0024,0
0.9885,89.7032,147,-0.0019,0
0.9885,88.7327,149,-0.0006,0
0.9885,88.6481,158,0.0033,0
0.9885,89.1849,152,0.0078,0
0.9885,89.5895,163,0.0079,0
0.9885,88.6204,149,0.0129,0
0.9884,92.531,146,-0.0164,0
0.9884,88.8903,134,-0.0145,0
0.9884,88.9361,94,-0.0068,0
0.9884,89.268,131,0.0036,0
0.9884,88.3273,92,0.0089,0
0.9883,88.8345,148,-0.1686,0
0.9883,89.0052,148,-0.0072,0
0.9883,89.5119,158,-0.0003,0
0.9883,89.5337,132,0.0015,0
0.9883,88.331,131,0.0049,0
0.9883,89.8919,146,0.0196,0
0.9883,88.9993,124,0.02,0
0.9882,89.4507,152,-0.0108,0
0.9882,88.383,106,-0.0084,0
0.9882,88.7932,103,-0.0061,0
0.9882,89.287,145,-0.0013,0
0.9882,90.0345,129,0.0015,0
0.9882,88.5503,150,0.0046,0
0.9882,90.1724,130,0.0053,0
0.9882,88.8614,126,0.0057,0
0.9881,90.4319,78,-0.011,0
0.9881,88.7014,159,-0.0066,0
0.9881,89.5038,155,0.0015,0
0.9881,89.0675,153,0.0107,0
0.9881,89.3739,157,0.0381,0
0.988,101.8225,115,-0.0053,1
0.988,89.9902,154,-0.0142,0
0.988,89.5605,128,-0.0132,0
0.988,88.7031,175,0.0019,0
0.988,87.7863,132,0.0028,0
0.988,89.2998,97,0.0124,0
0.988,90.0536,83,0.0216,0
0.9879,89.0934,144,-0.0066,0
0.9879,89.2766,149,-0.0033,0
0.9879,88.7627,100,-0.0027,0
0.9879,90.6595,89,0.0037,0
0.9879,88.6939,116,0.007,0
0.9879,89.5903,82,0.0133,0
0.9878,89.699,151,-0.0167,0
0.9878,88.903,141,-0.0069,0
0.9878,88.6656,148,-0.003,0
0.9878,89.5747,162,-0.0005,0
0.9878,88.8325,130,0.0022,0
0.9878,89.5384,154,0.0042,0
0.9878,88.5102,131,0.0103,0
0.9878,89.4637,161,0.019,0
0.9878,88.8255,148,0.0216,0
0.9877,102.6446,97,-0.0081,1
0.9877,96.1517,121,0.0208,1
0.9877,88.9158,113,0.0017,0
0.9877,88.58,142,0.0021,0
0.9877,89.2366,157,0.0056,0
0.9877,89.4248,125,0.0187,0
0.9876,99.9006,98,0.0046,1
0.9876,88.7755,159,-0.0081,0
0.9876,90.234,82,0.0152,0
0.9875,103.4633,98,0.005,1
0.9875,89.6177,93,-0.0041,0
0.9875,88.8165,163,0.0009,0
0.9875,89.321,102,0.0047,0
0.9875,89.6644,145,0.0051,0
0.9875,89.5267,155,0.0057,0
0.9875,89.0514,170,0.0122,0
0.9875,88.9568,130,0.0131,0
0.9875,88.6726,145,0.0208,0
0.9874,94.0542,134,-0.0429,1
0.9874,97.1846,140,0.0352,1
0.9874,89.2853,158,-0.1721,0
0.9874,89.8649,154,-0.1621,0
0.9874,89.1209,103,-0.0142,0
0.9874,89.3187,133,-0.0046,0
0.9874,89.6988,105,0.0003,0
0.9874,88.2581,157,0.0089,0
0.9874,90.2357,139,0.0089,0
0.9874,90.1335,137,0.0109,0
0.9873,89.5599,146,-0.0166,0
0.9873,89.9929,58,-0.0092,0
0.9873,89.4385,157,0.0056,0
0.9873,89.1518,130,0.0132,0
0.9872,88.7272,43,-0.0123,0
0.9872,90.034,117,-0.0054,0
0.9872,89.5367,177,-0.0049,0
0.9872,89.573,126,-0.0008,0
0.9872,88.8547,174,0.0019,0
0.9872,90.0527,88,0.0038,0
0.9872,89.8115,98,0.0051,0
0.9872,89.8118,145,0.0077,0
0.9872,90.0047,153,0.0095,0
0.9872,90.3729,69,0.0145,0
0.9871,95.7069,92,-0.0224,1
0.9871,89.2988,146,-0.0007,0
0.9871,89.5144,102,-0.0004,0
0.9871,89.3182,138,0.0062,0
0.9871,89.075,149,0.0845,0
0.987,87.8973,119,-0.0039,0
0.987,88.6954,156,-0.002,0
0.987,90.4205,102,0.0007,0
0.987,88.9647,144,0.004,0
0.987,89.0686,171,0.0044,0
0.987,88.6226,94,0.0057,0
0.987,88.9195,146,0.007,0
0.987,89.4124,158,0.0094,0
0.987,89.6022,132,0.0148,0
0.987,88.9092,147,0.0173,0
0.987,89.7945,155,0.0189,0
0.9869,98.2972,119,0.0267,1
0.9869,89.4566,169,-0.0068,0
0.9869,90.0071,153,-0.0066,0
0.9869,89.1342,146,-0.0029,0
0.9869,89.6428,192,0,0
0.9869,88.6264,127,0.001,0
0.9869,90.8465,58,0.0033,0
0.9869,89.0222,137,0.0071,0
0.9869,88.9426,146,0.0129,0
0.9869,89.3178,131,0.0209,0
0.9868,89.6856,161,-0.0114,0
0.9868,88.1554,137,-0.0062,0
0.9868,89.3966,116,0.0013,0
0.9868,89.0731,140,0.0091,0
0.9868,89.9728,105,0.0121,0
0.9868,90.774,128,0.0279,0
0.9867,89.0907,100,-0.0193,0
0.9867,90.1837,107,-0.0085,0
0.9867,88.6504,139,0.0016,0
0.9867,89.9902,143,0.0031,0
0.9867,89.9264,156,0.0053,0
0.9867,89.4212,141,0.0063,0
0.9866,89.2646,147,-0.004,0
0.9866,89.232,161,-0.0007,0
0.9866,89.117,168,0.0014,0
0.9866,89.0476,86,0.003,0
0.9866,90.2148,131,0.0077,0
0.9866,88.2085,100,0.0112,0
0.9866,88.9828,146,0.0147,0
0.9865,89.7574,164,-0.006,0
0.9865,89.1243,162,-0.0055,0
0.9865,89.5968,103,-0.0009,0
0.9865,88.4733,134,0.0004,0
0.9865,88.5833,91,0.0091,0
0.9865,89.7134,173,0.0144,0
0.9865,90.4846,154,0.0185,0
0.9864,89.3633,151,-0.0751,0
0.9864,89.429,153,-0.0091,0
0.9864,88.4133,154,-0.0061,0
0.9864,88.6464,154,0.0016,0
0.9864,89.3123,138,0.0059,0
0.9864,90.1342,147,0.006,0
0.9864,89.8105,154,0.0065,0
0.9864,89.3853,151,0.0115,0
0.9864,89.0765,150,0.0165,0
0.9864,88.7253,128,0.0202,0
0.9863,101.7629,121,0.0172,1
0.9863,99.3844,172,0.0265,1
0.9863,89.8436,143,0.0039,0
0.9863,89.767,148,0.0182,0
0.9863,88.9638,141,0.0226,0
0.9862,88.8447,145,-0.0101,0
0.9862,87.9519,123,-0.0077,0
0.9862,89.5362,83,0.0023,0
0.9862,90.137,175,0.0045,0
0.9862,90.0069,109,0.0123,0
0.9862,89.1791,111,0.0147,0
0.9861,94.7198,129,-0.0088,1
0.9861,93.4723,109,-0.0029,1
0.9861,89.225,140,-0.0092,0
0.9861,89.7858,128,0.0154,0
0.986,92.9527,109,-0.2766,0
0.986,88.7657,95,-0.0112,0
0.986,88.9088,145,-0.0038,0
0.986,88.6674,122,-0.0028,0
0.986,90.2255,148,0,0
0.986,89.1691,152,0.0042,0
0.986,89.4802,178,0.0097,0
0.986,89.048,124,0.013,0
0.986,89.446,177,0.0238,0
0.9859,89.5123,168,0.0085,0
0.9858,96.5271,111,-0.0172,1
0.9858,89.6968,146,-0.008,0
0.9858,89.4198,88,-0.0069,0
0.9858,88.9681,161,-0.0038,0
0.9858,89.6505,74,-0.003,0
0.9858,90.1141,60,-0.0029,0
0.9858,88.5934,127,-0.0024,0
0.9858,88.2324,102,0.0041,0
0.9858,89.9702,156,0.0081,0
0.9858,89.2874,99,0.0107,0
0.9857,88.993,134,0.0051,0
0.9857,89.2846,143,0.0106,0
0.9857,88.0979,127,0.0151,0
0.9856,89.8288,178,-0.0798,0
0.9856,88.6518,166,0.0018,0
0.9855,95.6742,94,0.0174,1
0.9855,89.2233,146,0.008,0
0.9854,89.3227,82,-0.0182,0
0.9854,89.3417,138,-0.0119,0
0.9854,88.1695,123,0.0041,0
0.9854,90.0433,97,0.0053,0
0.9854,89.6246,155,0.0198,0
0.9853,89.3559,145,-0.003,0
0.9853,88.2039,143,0.003,0
0.9853,90.5177,191,0.0255,0
0.9852,99.3584,99,0.0129,1
0.9852,88.6483,148,0.0001,0
0.9852,88.9312,117,0.003,0
0.9852,89.6447,194,0.0184,0
0.9851,88.9276,126,-0.0084,0
0.9851,88.617,134,-0.005,0
0.9851,88.122,113,0.0009,0
0.9851,89.8215,129,0.0098,0
0.9851,89.9685,147,0.0117,0
0.9851,90.6915,156,0.0138,0
0.985,89.2654,147,-0.0107,0
0.985,88.8867,50,-0.0019,0
0.985,90.065,143,0.0075,0
0.9849,97.3283,100,-0.0182,1
0.9849,89.6765,165,0.0012,0
0.9849,88.8328,152,0.0094,0
0.9849,88.4106,125,0.0107,0
0.9849,89.8827,149,0.0133,0
0.9849,89.2145,151,0.0136,0
0.9849,89.6376,153,0.018,0
0.9848,89.2257,148,-0.0161,0
0.9848,88.8951,154,-0.0108,0
0.9848,89.3933,122,-0.0039,0
0.9848,88.8936,138,-0.0034,0
0.9848,89.1443,152,-0.0033,0
0.9848,89.0339,151,-0.0024,0
0.9848,89.5389,166,-0.0017,0
0.9848,90.2392,152,0.0105,0
0.9848,89.745,149,0.0138,0
0.9848,88.7128,111,0.0188,0
0.9847,89.0057,94,-0.0137,0
0.9847,89.3437,149,-0.0074,0
0.9847,89.4604,154,-0.0019,0
0.9847,89.6811,115,0.018,0
0.9846,89.3098,150,-0.0108,0
0.9846,88.9407,129,-0.001,0
0.9846,88.8832,156,0.0087,0
0.9846,88.6888,133,0.0169,0
0.9845,98.9256,100,0.0035,1
0.9845,88.7264,125,-0.004,0
0.9845,90.3317,59,-0.0007,0
0.9845,88.9986,158,0.0005,0
0.9845,88.9783,135,0.0035,0
0.9845,89.6032,53,0.0035,0
0.9845,89.468,137,0.0062,0
0.9845,90.2725,97,0.0087,0
0.9845,91.821,118,0.0145,0
0.9844,88.9303,135,-0.0061,0
0.9844,88.7014,91,-0.0044,0
0.9844,89.4421,106,-0.0039,0
0.9844,88.8172,123,-0.0021,0
0.9844,88.9037,177,-0.0019,0
0.9844,89.5458,156,0,0
0.9844,89.5963,145,0.0026,0
0.9844,91.0649,77,0.01,0
0.9843,101.6363,164,-0.0081,1
0.9843,89.3207,161,-0.0132,0
0.9843,89.256,137,-0.0116,0
0.9843,88.891,161,0.0004,0
0.9843,89.6041,184,0.0007,0
0.9843,88.8186,146,0.0021,0
0.9843,89.5395,91,0.0109,0
0.9842,89.4704,148,-0.0072,0
0.9842,89.4072,126,0.001,0
0.9842,88.9899,114,0.0035,0
0.9842,90.2901,88,0.0088,0
0.9842,89.6811,130,0.0246,0
0.9841,89.5807,129,-0.0076,0
0.9841,88.609,132,-0.0056,0
0.9841,89.666,126,-0.0054,0
0.9841,89.0298,163,-0.0016,0
0.9841,88.5757,159,0.0052,0
0.9841,89.5517,90,0.0054,0
0.984,95.0965,112,0.0089,1
0.984,100.9368,100,0.0443,1
0.984,89.3324,156,-0.0061,0
0.984,89.0127,156,-0.0056,0
0.984,89.3058,141,-0.0045,0
0.984,89.0434,95,0.0002,0
0.984,89.0649,128,0.0033,0
0.984,89.4721,160,0.0068,0
0.984,89.6159,163,0.0161,0
0.9839,87.6124,98,-0.0031,0
0.9839,89.5841,145,0.0109,0
0.9839,88.8778,137,0.0131,0
0.9838,88.601,142,-0.0138,0
0.9838,89.7269,171,0.0013,0
0.9838,89.9583,119,0.0091,0
0.9838,88.623,151,0.0122,0
0.9838,88.7278,95,0.0161,0
0.9837,89.4348,104,-0.0061,0
0.9837,90.8892,189,-0.0029,0
0.9837,89.2169,155,-0.0015,0
0.9837,89.7079,148,0.0038,0
0.9837,89.4049,149,0.0058,0
0.9837,89.316,143,0.0075,0
0.9836,89.2902,161,-0.0111,0
0.9836,89.6232,150,0.0024,0
0.9836,89.4089,169,0.0065,0
0.9836,89.946,139,0.0088,0
0.9836,88.3857,153,0.0091,0
0.9836,88.8027,170,0.0128,0
0.9836,89.9018,144,0.0228,0
0.9835,88.568,154,-0.0698,0
0.9835,89.8352,64,-0.0195,0
0.9835,89.1479,139,-0.0029,0
0.9835,89.7129,145,0.0002,0
0.9835,90.0364,193,0.0044,0
0.9835,89.3826,138,0.006,0
0.9835,89.7554,134,0.0079,0
0.9835,89.2251,104,0.0136,0
0.9835,88.7038,98,0.0165,0
0.9835,88.6688,151,0.0185,0
0.9835,90.3307,99,0.0188,0
0.9834,90.0868,103,-0.0082,0
0.9834,89.5563,114,-0.0013,0
0.9834,89.6438,139,0.0063,0
0.9834,88.6999,155,0.0123,0
0.9834,88.9933,97,0.0237,0
0.9833,88.5372,141,-0.0589,0
0.9833,89.5095,100,-0.022,0
0.9833,89.698,164,-0.0035,0
0.9833,88.9178,113,-0.0006,0
0.9833,88.4755,181,0,0
